	location_id	location_name
365	4639	Bor Pit, Dal'negorsk B deposit, Dalnegorsk, Dalnegorsk Urban District, Primorsky Krai, Russia
366	544	MacDonald Mine, Monteagle Township, Hastings Co., Ontario, Canada
367	545	Silver Crater Mine, Faraday Township, Hastings Co., Ontario, Canada
368	4642	Nikolaevskiy Mine, Dalnegorsk, Dalnegorsk Urban District, Primorsky Krai, Russia
369	1790	Burgk, Dresden, Saxony, Germany
370	8742	The Cove, Topaz Mountain, Thomas Range, Juab Co., Utah, USA
371	4647	Izumrudnye Kopi area, Malyshevo, Yekaterinburg, Sverdlovsk Oblast, Russia
372	552	Highway 62 north roadcut, Monteagle Township, Hastings Co., Ontario, Canada
373	553	Keeley-Frontier Mine, South Lorrain Township, Cobalt-Gowganda region, Timiskaming District, Ontario, Canada
374	25263	Vagli di Sotto, Lucca Province, Tuscany, Italy
375	8285	Central Avenue Quarry, The Bronx, New York, USA
376	560	Bear Lake diggings, Monmouth Township, Haliburton Co., Ontario, Canada
377	4658	Danburitovaya pegmatite vein, Malkhan pegmatite field, Krasnyi Chikoy, Chitinskaya Oblast, Zabaykalsky Krai, Russia
378	10151	Aranzazú Mine, Concepción del Oro, Concepción del Oro Municipality, Zacatecas, Mexico
379	4660	Meadowfoot Smelter slag locality, Wanlockhead, Dumfries and Galloway, Scotland, UK
380	2142	Pereta Mine, Pereta, Scansano, Grosseto Province, Tuscany, Italy
381	4663	Boyleston Quarry, Barrhead, East Renfrewshire, Scotland, UK
382	568	Highway 17 roadcut, Yesno Township, Thunder Bay District, Ontario, Canada
383	572	Thunder Bay District, Ontario, Canada
384	8767	Fowler Quarry, Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA
385	4192	Tintic District, East Tintic Mts, Juab Co., Utah, USA
386	578	Cardiff Uranium Mine, Cardiff Township, Haliburton Co., Ontario, Canada
387	123460	Tongren, Guizhou, China
388	581	Jeffrey Mine, Asbestos, Les Sources RCM, Estrie, Québec, Canada
389	13670	Kladno Mine, Libušin, Kladno District, Central Bohemian Region, Czech Republic
390	4680	Bryn-yr-Afr Mine, Nant-y-Moch Reservoir area, Ponterwyd, Trefeirig, Ceredigion, Wales, UK
391	587	Henderson No. 2 mine, Jamésie, Nord-du-Québec, Québec, Canada
392	589	Moly Hill mine, La Motte, Abitibi RCM, Abitibi-Témiscamingue, Québec, Canada
393	13724	Harding Mine, Picuris District, Taos Co., New Mexico, USA
394	597	Francon quarry, Montréal, Québec, Canada
395	33366	Kongsberg silver mining district, Kongsberg, Buskerud, Norway
396	599	Poudrette quarry, Mont Saint-Hilaire, La Vallée-du-Richelieu RCM, Montérégie, Québec, Canada
397	2148	La Facciata Quarry, Torano quarrying basin, Carrara, Massa-Carrara Province, Tuscany, Italy
398	4700	Cannington Park Quarry, Cannington, Sedgemoor, Somerset, England, UK
399	4701	Devon and Cornwall United Mines, Gulworthy, West Devon, Devon, England, UK
400	608	Asbestos, Les Sources RCM, Estrie, Québec, Canada
401	3515	Red Ledge Mine, Washington, Washington District, Nevada Co., California, USA
402	22630	Wald Shaft, Neustädtel, Schneeberg, Erzgebirge District, Saxony, Germany
403	614	Kipawa alkaline complex, Les Lacs-du-Témiscamingue, Témiscamingue RCM, Abitibi-Témiscamingue, Québec, Canada
404	616	Demix-Varennes quarry, Saint-Amable sill, Varennes & St-Amable, Lajemmerais RCM, Montérégie, Québec, Canada
405	9660	State Forest Quarry No. 1, East Hampton, Middlesex Co., Connecticut, USA
406	618	Lac Nicolet Antimony mine, Saints-Martyrs-Canadiens, Arthabaska RCM, Centre-du-Québec, Québec, Canada
407	4715	Bonsall Moor Quarry, Bonsall Moor, Bonsall, Derbyshire, England, UK
408	4716	Bwlchrhennaid Mine, Pen-bont Rhydybeddau, Trefeirig, Ceredigion, Wales, UK
409	205422	Tunnel Beach, Oceanside, Tillamook Co., Oregon, USA
410	4719	Beckermet Mine, Haile, Copeland, Cumbria, England, UK
411	4721	Closehouse Mine, Lunedale, Co. Durham, England, UK
412	3214	Gerstenegg-Sommerloch tunnel, Gerstenegg, Grimsel area, Hasli Valley, Bern, Switzerland
413	4724	Frongoch Mine, Pontrhydygroes, Upper Llanfihangell-y-Creuddyn, Ceredigion, Wales, UK
414	4725	Geufron Mine, Llanidloes, Powys, Wales, UK
415	630	Rapid Creek, Dawson mining district, Yukon, Canada
416	8824	Bottino Mine, Stazzema, Lucca Province, Tuscany, Italy
417	4729	Machen Quarry, Machen, Caerphilly, Wales, UK
418	1794	Schellkopf, Brenk, Brohltal, Ahrweiler, Rhineland-Palatinate, Germany
419	17855	Valley Landfill Pit, Coffin Butte, Benton Co., Oregon, USA
420	4732	Nant-y-Car Mine, Rhayader, Powys, Wales, UK
421	12394	Garnet Hill Mine, Garnet Hill, Calaveras Co., California, USA
422	8830	Solar Wind claim, Thomas Range, Juab Co., Utah, USA
423	23344	Acqua Bianca valley, Gorfigliano, Minucciano, Lucca Province, Tuscany, Italy
424	4736	Whytes Cleuch, Wanlockhead, Dumfries and Galloway, Scotland, UK
425	641	Chuquicamata Mine, Chuquicamata District, Calama, El Loa Province, Antofagasta, Chile
426	642	Pampa Rica, Antofagasta, Chile
427	8299	Las Choyas, Aldama Municipality, Chihuahua, Mexico
428	25220	Vendoia Quarry, Valdottavo, Borgo a Mozzano, Lucca Province, Tuscany, Italy
429	25221	Pedogna Quarry, Villa a Roggio, Pescaglia, Lucca Province, Tuscany, Italy
430	1473	Pallaflat Mine, Bigrigg, Egremont, Copeland, Cumbria, England, UK
431	648	La Farola Mine, Cerro Pintado, Las Pintadas district, Tierra Amarilla, Copiapó Province, Atacama, Chile
432	123529	Rio Fromm, Castelrotto, Siusi Alp, Gardena Valley, Bolzano-Alto Adige Autonomous Province, Trentino-Alto Adige, Italy
433	13797	Sur les Roches quarry, Bastogne, Luxembourg, Wallonia, Belgium
434	1474	Greenside Mine, Patterdale, Eden, Cumbria, England, UK
435	2157	Fortullino, Rosignano Marittimo, Livorno Province, Tuscany, Italy
436	657	Copiapó Province, Atacama, Chile
437	21139	White Horse Mine, Cortez District, Lander Co., Nevada, USA
438	4756	Trial level, Vigra Mine, Bontddu, Dolgellau Gold Belt, Gwynedd, Wales, UK
439	4759	Cleator Moor Iron Mines, Cleator Moor, Copeland, Cumbria, England, UK
440	665	Los Algodones Mine, Los Algodones district, El Arrayan, La Serena, Elqui Province, Coquimbo, Chile
441	21146	Julcani Mine, Julcani District, Angaraes Province, Huancavelica, Peru
442	21147	San Carlos District, Chihuahua, Mexico
443	669	Guanaco, Santa Catalina, Antofagasta Province, Antofagasta, Chile
444	5573	Calumet, Calumet Township, Houghton Co., Michigan, USA
445	13525	Chester, Windsor Co., Vermont, USA
446	2843	Pitscurrie Quarry, Pitcaple, Inverurie, Aberdeenshire, Scotland, UK
447	3784	Mount Mica Quarry, Paris, Oxford Co., Maine, USA
448	8874	Bristol - Youngstown Mine, Crystal Falls, Menominee iron range, Iron Co., Michigan, USA
449	683	Taltal, Antofagasta Province, Antofagasta, Chile
450	16153	Belo Horizonte, Minas Gerais, Brazil
451	13088	Mass Mine, Mass Consolidated Mine, Mass City, Ontonagon Co., Michigan, USA
452	7797	MKD5 nickel deposit, Mount Keith, Wiluna Shire, Western Australia, Australia
453	25264	Monte Folgorito, Pietrasanta, Lucca Province, Tuscany, Italy
454	14189	Plaka Mines, Plaka, Lavrion District Mines, Lavreotiki, East Attica, Attica, Greece
455	8882	Lake George, Park Co., Colorado, USA
456	8307	Nouvelle-Aquitaine, France
457	459	Madan ore field, Smolyan Province, Bulgaria
458	693	China
459	8887	Crown Point Mine, Railroad Creek, Railroad Creek District, Chelan Co., Washington, USA
460	8888	Total Wreck Mine, Cienega Creek, The Narrows, Empire District, Empire Mts, Pima Co., Arizona, USA
461	221881	Hyttsjö pegmatite, Filipstad, Värmland County, Sweden
462	13935	Reinersreuth quarry, Großer Waldstein, Reinersreuth, Sparneck, Hof, Upper Franconia, Bavaria, Germany
463	8892	Banner District, Dripping Spring Mts, Gila Co., Arizona, USA
464	4797	Henfwlch Mine, Nant-y-Moch Reservoir area, Talybont, Ceulanymaesmawr, Ceredigion, Wales, UK
465	702	Tongren Mine, Tongren Co., Tongren, Guizhou, China
466	4799	Waygate Shaft, Wanlockhead, Dumfries and Galloway, Scotland, UK
467	705	Hunan, China
468	706	Chenzhou, Hunan, China
469	5479	Mine Ledge, Surry, Cheshire Co., New Hampshire, USA
470	708	Jiepaiyu Mine, Shimen deposit, Shimen Co., Changde, Hunan, China
471	711	Taolin Mine, Linxiang Co., Yueyang, Hunan, China
472	713	Hengyang, Hunan, China
473	714	Xikuangshan Sb deposit, Lengshuijiang Co., Loudi, Hunan, China
474	715	Xianghualing Mine, Xianghualing Sn-polymetallic ore field, Linwu Co., Chenzhou, Hunan, China
475	2105	Traversella Mine, Traversella, Chiusella Valley, Canavese District, Metropolitan City of Turin, Piedmont, Italy
476	4813	Isolation Mine, Snelston, Derbyshire, England, UK
477	4814	Old Mine, Great Orme, Llandudno, Conwy, Wales, UK
478	5581	Provincial Mine, Gillies Limit, Cobalt area, Cobalt-Gowganda region, Timiskaming District, Ontario, Canada
479	8913	Rockbridge Co., Virginia, USA
480	6947	Luc Yen, Yenbai Province, Vietnam
481	8916	Big Four Mine, Heeney, Green Mountain District, Summit Co., Colorado, USA
482	1486	Wapping Mine, Matlock Bath, Derbyshire, England, UK
483	29399	Madielle basin, Massa, Massa-Carrara Province, Tuscany, Italy
484	729	Sichuan, China
485	62172	Trepča complex, Trepča valley, Kosovska Mitrovica, District of Kosovska Mitrovica, Kosovo
486	8314	Choix, Choix Municipality, Sinaloa, Mexico
487	4832	Orrock Quarry, Kirkcaldy, Fife, Scotland, UK
488	738	Ximeng Co., Pu'er, Yunnan, China
489	12411	Kaffenberg, Rittersgrün, Breitenbrunn, Erzgebirge District, Saxony, Germany
490	1489	Dirtlow Rake, Castleton, Derbyshire, England, UK
491	744	Muzo Mine, Muzo Municipality, Vasquez-Yacopí mining district, Boyacá Department, Colombia
492	8316	Marble, Cherokee Co., North Carolina, USA
493	18164	Beim Stollen Mine, Grafenwöhr, Upper Palatinate, Bavaria, Germany
494	262897	Printzsköld Mine, Malmberget, Gällivare, Norrbotten County, Sweden
495	707	Fenghuang Co., Xiangxi, Hunan, China
496	759	Cínovec / Zinnwald, Erzgebirge / Krusné Hory Mts, Germany & Czech Republic
497	4856	Pike Lane Opencut, Winster, Derbyshire, England, UK
498	4859	Parkside Mine, Frizington, Arlecdon & Frizington, Copeland, Cumbria, England, UK
499	4860	Rhiwsaeson, Llantrisant, Rhondda Cynon Taf, Wales, UK
500	766	Kateřina Coal Mine, Radvanice, Trutnov District, Hradec Králové Region, Czech Republic
501	769	Horní Slavkov, Sokolov District, Karlovy Vary Region, Czech Republic
502	4867	Ullcoats Mine, Egremont, Copeland, Cumbria, England, UK
503	773	Krupka, Krušné Hory Mts, Ústí nad Labem Region, Czech Republic
504	25350	Buca dell'Angina Mine, Sant'Anna di Stazzema, Stazzema, Lucca Province, Tuscany, Italy
505	775	Třebsko, Příbram District, Central Bohemian Region, Czech Republic
506	3981	Hansonburg District, Socorro Co., New Mexico, USA
507	777	Jáchymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic
508	779	Příbram District, Central Bohemian Region, Czech Republic
509	780	Kladno District, Central Bohemian Region, Czech Republic
510	14347	Nova Scotia, Canada
511	17170	Ojos Españoles Mine, General Lázaro Cárdenas, Julimes Municipality, Chihuahua, Mexico
512	787	Dolní Bory, Křižanov, Žďár nad Sázavou District, Vysočina Region, Czech Republic
513	795	Uranium Mine No. 21, Háje, Příbram District, Central Bohemian Region, Czech Republic
514	25892	Warchenne quarry, Waimes, Malmédy, Liège, Wallonia, Belgium
515	4894	Hendre Felen Mine, Ysbyty Ystwyth, Ceredigion, Wales, UK
516	13087	White Mountain Mine, McGrath District, Yukon-Koyukuk Census Area, Alaska, USA
517	4896	Minera, Minera, Wrexham, Wales, UK
518	2864	Bellsgrove Quarry, Strontian, Highland, Scotland, UK
519	15881	Unverhofft Glück an der Achte Mine, Antonsthal, Breitenbrunn, Erzgebirge District, Saxony, Germany
520	4901	Newlandside Quarry, Stanhope, Co. Durham, England, UK
521	2865	Whitesmith Mine, Strontian, Highland, Scotland, UK
522	4905	Hopeful Vein, Wanlock Dod, Leadhills, South Lanarkshire, Scotland, UK
523	16121	Zarembo Island, Chatham Strait, Wrangel City and Bourough, Alaska, USA
524	246574	Gypsum quarries, Roccastrada, Grosseto Province, Tuscany, Italy
525	13104	Rahier, Stoumont, Lienne valley, Stavelot Massif, Liège, Wallonia, Belgium
526	4915	Mynydd Gorddu Mine, Bontgoch, Ceulanymaesmawr, Ceredigion, Wales, UK
527	5598	Kopeisk, Chelyabinsk coal basin, Chelyabinsk Oblast, Russia
528	9016	Caballo Mine, Indé, Indé Municipality, Durango, Mexico
529	9018	Grace Mine, Morgantown, Berks Co., Pennsylvania, USA
530	827	Munday's Hill Quarry, Heath and Reach, Central Bedfordshire, Bedfordshire, England, UK
531	4925	Dylife Mine, Dylife, Machynlleth, Powys, Wales, UK
532	9023	Rosiclare District, Hardin Co., Illinois, USA
533	832	Boulby Mine, Loftus, Redcar and Cleveland, North Yorkshire, England, UK
534	9025	Demantoid Hill, Sonora, Mexico
535	13122	Carola Mine, Freital, Dresden, Saxony, Germany
536	12427	Zeilberg Quarry, Maroldsweisach, Franconia, Bavaria, Germany
537	836	Boltsburn Mine, Rookhope, Stanhope, Co. Durham, England, UK
538	837	Redburn Mine, Rookhope, Stanhope, Co. Durham, England, UK
539	839	Heights Mine, Westgate, Stanhope, Co. Durham, England, UK
540	840	Cornwall, England, UK
541	16122	Salt deposit, Mulhouse, Haut-Rhin, Grand Est, France
542	4938	Pant-y-Gaseg Mine, Amlwch, Isle of Anglesey, Wales, UK
543	1801	Eisleben, Mansfeld Basin, Saxony-Anhalt, Germany
544	29517	Fossa degli Angeli Quarry, Torano quarrying basin, Carrara, Massa-Carrara Province, Tuscany, Italy
545	846	Wheal Jane, Baldhu, Kea, Cornwall, England, UK
546	4943	Horners Vein, Leadhills, South Lanarkshire, Scotland, UK
547	2872	Knipe Mine, Hare Hill, New Cumnock, East Ayrshire, Scotland, UK
548	13795	Nickenicher Sattel, Nickenich, Andernach, Mayen-Koblenz, Rhineland-Palatinate, Germany
549	3438	Boron, Kramer District, Kern Co., California, USA
550	855	Botallack, St Just, Cornwall, England, UK
551	856	Wheal Hazard, Botallack Mine, Botallack, St Just, Cornwall, England, UK
552	860	Great Wheal Fortune, Breage, Cornwall, England, UK
553	826	Clevedon Beach, Clevedon, North Somerset, England, UK
554	4958	Caulkerbush, Dalbeattie, Dumfries and Galloway, Scotland, UK
555	13151	Olenii Ridge, Voron'i Tundry, Murmansk Oblast, Russia
556	865	Megiliggar Rocks, Breage, Cornwall, England, UK
557	13154	Genevieve Barite Mine, Mesa Co., Colorado, USA
558	9019	Parun (Paroon; Parown) pegmatite field, Wama District, Nuristan, Afghanistan
559	13157	Clifty Falls State Park, Madison, Jefferson Co., Indiana, USA
560	870	VC Quarry, Isle of Lundy, Torridge, Devon, England, UK
561	13160	Gill Mine, Galena, Galena District, Jo Daviess Co., Illinois, USA
562	13161	Mission Mine, Mission complex, San Xavier, Pima District, Sierrita Mts, Pima Co., Arizona, USA
563	13162	Miba Mine, Mbuji Mayi, Kasaï-Oriental, DR Congo
564	11751	Parc Mine, Llanrwst, Gwydyr Forest area, Conwy, Wales, UK
565	12434	Fluorite deposit, Harrachov, Semily District, Liberec Region, Czech Republic
566	878	Gunnislake Clitters Mine, Clitters United Mines, Gunnislake, Calstock, Cornwall, England, UK
567	3961	Passaic pit, Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA
568	880	Hingston Down Quarry, Gunnislake, Calstock, Cornwall, England, UK
569	11752	Windsor Colliery, Abertridwr, Caerphilly, Wales, UK
570	882	Old Gunnislake Mine, Clitters United Mines, Gunnislake, Calstock, Cornwall, England, UK
571	25459	Greenfoot Quarry, Stanhope, Co. Durham, England, UK
572	25460	Whiteheaps Mine, Hunstanworth, Co. Durham, England, UK
573	885	Wheal Brothers, East Cornwall Silver Mines, Wheal Langford, Calstock, Cornwall, England, UK
574	25462	Limoncino, Valle Benedetta, Livorno, Livorno Province, Tuscany, Italy
575	4983	Alva Silver Mine, Silver Glen, Alva, Clackmannanshire, Scotland, UK
576	888	Wheal Edward, Botallack, St Just, Cornwall, England, UK
577	25465	Vallerano Quarries, Valleranello, Rome, Metropolitan City of Rome Capital, Lazio, Italy
578	26353	Göscheneralp, Göschenen Valley, Uri, Switzerland
579	11754	Garth Mine, Taff's Well, Cardiff, Wales, UK
580	13182	Graul, Langenberg, Schwarzenberg mining district, Erzgebirge District, Saxony, Germany
581	4245	Parys Mountain Mines, Amlwch, Isle of Anglesey, Wales, UK
582	896	Wheal Buller, Wheal Buller and Beauchamp, Redruth, Cornwall, England, UK
583	9024	H.T. Campbell Quarry, Texas, Baltimore Co., Maryland, USA
584	4995	Rogerley Mine, Rogerley Quarry, Frosterley, Stanhope, Co. Durham, England, UK
585	22429	Kenton County meteorite, Kenton Co., Kentucky, USA
586	4998	Vaynor Quarry, Trefechan, Merthyr Tydfil, Wales, UK
587	1121	Perran St George Mine, Perran St George and Droskyn Mines, Perranporth, Perranzabuloe, Cornwall, England, UK
588	25808	Kharga Oasis, Western Desert, New Valley, Egypt
589	909	Crenver & Wheal Abraham, Crowan, Cornwall, England, UK
590	13199	Straßburger Glück Mine, Niederschlag, Bärenstein, Niederschlag-Bärenstein District, Erzgebirge District, Saxony, Germany
591	8344	Kerr-Addison Mine, McGarry Township, Timiskaming District, Ontario, Canada
592	18716	Seravezza Basin, Seravezza, Lucca Province, Tuscany, Italy
593	9114	Aurora Mine, Cuchillo Parado, Coyame Municipality, Chihuahua, Mexico
594	9115	Remedios Mine, Taxco de Alarcón, Taxco Municipality, Guerrero, Mexico
595	9116	Dara Ismael Khan District, South Waziristan, Khyber Pakhtunkhwa, Pakistan
596	925	Drakewalls Mine, Drakewalls, Calstock, Cornwall, England, UK
597	271262	Racalmuto sulphur mines, Racalmuto, Agrigento Province, Sicily, Italy
598	927	Carharrack Mine, Carharrack, Gwennap, Cornwall, England, UK
599	928	Mount Wellington Mine, Cusgarne, Gwennap, Cornwall, England, UK
600	932	Ting Tang Mine, West Clifford United Mines, Carharrack, Carharrack, Cornwall, England, UK
601	13221	Roadcut stichtite occurrence, Kaapsche Hoop, Barberton, Ehlanzeni District, Mpumalanga, South Africa
602	934	Trevascus Mine, Carnhell Green, Gwinear-Gwithian, Cornwall, England, UK
603	936	United Mines, Clifford Amalgamated Mines, St Day, Gwennap, Cornwall, England, UK
604	939	Wheal Gorland, St Day, Cornwall, England, UK
605	9133	Elgar mine, Bontgoch, Ceulanymaesmawr, Ceredigion, Wales, UK
606	942	Wheal Maid, St Day, Gwennap, Cornwall, England, UK
607	945	Wheal Unity, St Day, Gwennap, Cornwall, England, UK
608	13235	Hourt quarry, Grand Halleux, Vielsalm, Stavelot Massif, Luxembourg, Wallonia, Belgium
609	950	Wheal Herland, Rosewarne and Herland United Mines, Gwinear, Gwinear-Gwithian, Cornwall, England, UK
610	841	SS Cheerful wreck site, Cornwall, England, UK
611	8351	Sidi Rahal, El Kelaâ des Sraghna Province, Marrakesh-Safi, Morocco
612	2890	Blackcraig Mine, Blackcraig, Dumfries and Galloway, Scotland, UK
613	961	Wheal Carpenter, Fraddam, Gwinear-Gwithian, Cornwall, England, UK
614	2891	Belton Grain vein, Wanlock Dod-Whytes Cleuch, Wanlockhead, Dumfries and Galloway, Scotland, UK
615	964	Wheal Penrose, Porthleven, Cornwall, England, UK
616	965	Gunheath China Clay Pit, Stenalees, Treverbyn, Cornwall, England, UK
617	966	North Goonbarrow China Clay Pit, Bugle, Treverbyn, Cornwall, England, UK
618	22125	Saint-André d'Embrun, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France
619	969	Bunny Mine, Stenalees, Treverbyn, Cornwall, England, UK
620	971	Carn Brea Mine, Pool, Carn Brea, Cornwall, England, UK
621	974	Cook's Kitchen Mine, Pool, Carn Brea, Cornwall, England, UK
