,mineral_id,mineral_name
1197,39483,Arisite-(Ce)
1224,40360,Hydroxykenomicrolite
1225,40362,Zero valent dominant member of the Microlite Group
1229,3506,Sakuraiite
1246,3555,Schairerite
1275,29959,Ferrithorite
1284,3645,Sicklerite
1294,3672,Sinhalite
1296,2661,Meta-ankoleite
1321,3774,Strontiodresserite
1339,3830,Surinamite
1387,3978,Titaniferous Magnetite
1390,8083,Aluminian Chromite
1394,3999,Törnebohmite-(La)
1401,4022,Triploidite
12,4115,Uranotungstite
25,4161,Vaterite
32,10286,Sazhinite
53,2122,Jungite
58,28997,Caryochroite
72,115,Aliettite
86,142,Alluaudite
120,4298,Wiserite
148,27689,Moëloite
151,622,Benauite
162,729,Boromuscovite
197,4434,Zussmanite
206,29030,Santarosaite
212,366,Arsenoflorencite-(Ce)
247,43439,Trapiche emerald
251,29110,Organovaite-Mn
263,29136,Zinclipscombite
285,8697,Frondelite-Rockbridgeite Series
288,27134,Rosolite
307,8735,Chamosite-Clinochlore Series
312,2602,Mavinite
323,43588,Nioboholtite
324,43589,Titanoholtite
332,2640,Mélonjosephite
350,29294,Halotrichite Group
352,10344,Gadolinite
399,3987,Tocornalite
401,10930,Fergusonite
402,2739,Mogánite
435,29433,Nickeloan Talmessite
451,792,Brunogeierite
452,11033,Symesite
455,11038,Leuchtenbergite
491,2533,Maghemite
520,2970,Oldhamite
531,948,Chlorophane
538,957,Chabournéite
557,988,Cheralite-(Ce)
561,3047,Oursinite
584,7127,Kalifersite
587,3098,Paramelaconite
606,1081,Clinophosinaite
619,1102,Coconinoite
629,40463,Strickblende
641,11371,Chromian Dawsonite
656,3200,Phosphofibrite
659,3203,Phyllotungstite
662,44167,Nickeltsumcorite
666,7131,Kenhsuite
669,7314,Stilbite-Na
670,5267,Duftite-alpha
698,7360,Walfordite
708,7374,Xenotime-(Yb)
714,1245,Deerite
752,43,Agardite-(Nd)
762,7458,Hydrophane
767,1322,Drysdallite
769,1817,Haradaite
786,3408,Rhodostannite
788,3455,Rosenhahnite
790,3415,Richetite
810,3444,Rooseveltite
831,40342,Oxycalciopyrochlore
847,32188,Hyalite
850,7616,Bloodstone
858,26871,Plumboan Calcite
906,3630,Shakhovite
917,4362,Yingjiangite
925,609,Belkovite
932,1627,Gadolinite-(Ce)
938,3683,Slavíkite
949,1659,Gatumbaite
996,7287,Selwynite
1002,1768,Guettardite
1012,2687,Metastudtite
1013,40234,Gorceixite-Goyazite Series
1070,5990,Iridosmine
1075,30571,Plumbodolomit
1076,3948,Thorogummite
1084,7145,Krasnovite
1106,1530,Tantalite-(Fe)
1120,38847,Malacon
1139,29267,Alunite Supergroup
1144,2026,Indialite
1149,2036,Inyoite
75,4206,Vonbezingite
87,29260,Marrucciite
89,4226,Wadalite
104,10974,Lanthanite
212,2378,Lepersonnite-(Gd)
229,29025,Larimar
237,2411,Liottite
261,4217,Vuorelainenite
282,2463,Löweite
291,2512,Mackinawite
294,39382,Voltaite Group
303,482,Bafertisite
304,483,Baghdadite
308,42748,Hydroxymanganopyrochlore
319,29178,Betafite Group
328,770,Thorian Uraninite
331,47633,Ammonian Metavoltine
338,540,Barstowite
366,31306,Faizievite
367,31307,Nalivkinite
372,3168,Perrierite-(Ce)
376,601,Befanamite
383,29289,Ettringite Group
396,2683,Metaschoderite
420,669,Bijvoetite-(Y)
447,2753,Monazite-(Nd)
468,6883,Clinoptilolite-K
483,2175,Kegelite
500,797,Bukovite
518,27449,Samarskite-(Yb)
531,301,Arsenohauchecornite
536,38900,Flörkeite
545,29546,Alloriite
550,43879,Ferroindialite
554,11128,Sewardite
575,920,Cattierite
627,514,Stichtite-2H
640,26262,Cleusonite
650,1072,Clinoenstatite
666,8716,Harmotome-Phillipsite-Ca Series
671,25681,Almarudite
678,11105,Titanian Augite
702,11389,Indochinite
715,3266,Potarite
717,9359,Chillagite
736,7343,Tschörtnerite
745,7356,Vihorlatite
772,9442,Phosphorite
804,3345,Quiroguite
812,27184,Seraphinite
814,3365,Ranunculite
852,1385,Enysite
903,32183,Synchysite Group
905,32185,Opal-CT
940,1532,Ferro-tschermakite
950,3607,Seidozerite
966,1582,Formanite-(Y)
980,31328,Andes Jade
1015,1666,Geerite
1069,1747,Greigite
1107,39614,Chevkinite Group
1114,3881,Tantalaeschynite-(Y)
1118,3720,Spadaite
1144,1888,Heubachite
1161,1911,Hocartite
1167,1920,Holdenite
1205,32527,Porricin
1206,4035,Tschermakite
1212,1994,Hypercinnabar
1227,4071,Tyrrellite
1240,10235,Gavite
0,3,Abernathyite
9,3075,Panunzite
37,10294,Barian Goyazite
74,51965,Manganiakasakaite-(La)
83,133,Allevardite
109,30907,Podlesnoite
133,25638,Marinellite
218,29079,Ferrosaponite
232,7237,Pingguite
237,29098,Hundholmenite-(Y)
243,8630,Hagendorfite-Varulite Series
248,29121,Unnamed (P-analogue of Schultenite)
249,29123,Bastnäsite-(Nd)
276,8703,Ilmenite-Pyrophanite Series
278,2922,Nolanite
279,8710,Linnaeite-Polydymite Series
283,29197,UM1992-30-SO:CCuHZn
286,27155,Oregon Sunstone
293,27171,Orbicular Jasper
312,29259,Ottensite
329,625,Benjaminite
356,2716,Minasgeraisite-(Y)
364,10923,Porpezite
372,692,Bjarebyite
375,699,Blue Lace Agate
406,2802,Mroseite
408,2804,Muirite
423,31500,Haydeeite
426,11025,Californite
430,790,Brownmillerite
432,2846,Natalyite
436,1499,Ferrisicklerite
460,31570,Jadarite
466,31588,Grandviewite
469,7018,Raadeite
470,27499,Sazhinite-(La)
483,42720,Jadeite Jade
501,923,Cebaite-(Ce)
508,6979,Gregoryite
529,27589,Calcian Seidozerite
530,4192,Vistepite
543,7133,Kerolite
559,26289,Pseudojohannite
570,1045,Chukhrovite-(Y)
579,7200,Odintsovite
598,11329,Siberite
659,3229,Plumbonacrite
660,3230,Plumbotsumite
681,7359,Vuoriyarvite-K
687,1233,Davidite-(Ce)
689,2595,Mattagamite
699,41169,Cordylite-(La)
721,2945,Nyerereite
738,3372,Rauvite
759,30046,Brauner Glaskopf
772,9590,Manganoan Grossular
796,3477,Rusakovite
872,5677,Platiniridium
959,3797,Strakhovite
984,32526,Spreustein
1002,38699,Steverustite
1019,1865,Heneuite
1033,30570,Manganoan Dolomite
1043,8058,Yttrian Titanite
1062,3055,Oboyerite
1073,4010,Trembathite
1083,1985,Hydroromarchite
1086,31734,Erikite
28,4351,Yakhontovite
33,2104,Johillerite
34,2105,Johnbaumite
44,38991,Aluminocerite-(Ce)
51,10340,Nakaseite
57,8303,Cleiophane
74,2204,Kieserite
83,2227,Klyuchevskite
88,4285,Widenmannite
103,214,Anauxite
113,26672,Nabalamprophyllite
114,232,Angelite
137,2317,Landauite
139,4368,Yttrobetafite (of Hogarth 1977)
154,4399,Zharchikhite
175,41296,Fluor-liddicoatite
179,2391,Liandratite
191,374,Arsenuranylite
210,412,Atlasovite
214,8608,Astrophyllite-Kupletskite Series
220,40348,Zero valent dominant member of Pyrochlore Group
247,29156,Spinel Group
253,2541,Columbite-(Mg)
258,26708,Kudriavite
263,8711,Pearceite-Polybasite Series
273,6917,Erionite-Na
282,2604,Mawsonite
291,2623,Melanothallite
300,29262,Cloncurryite
311,2668,Metaborite
320,29312,Mixite Group
326,1473,Feitknechtite
340,29125,Unnamed (Kogarkoite-like mineral)
355,6843,Calcybeborosilite-(Y)
358,27328,Gold Amalgam
361,709,Bokite
391,768,Brezinaite
398,2823,Nabokoite
402,29138,Fluorcalciobritholite
442,31587,Lasalite
444,871,Calzirtite
450,41842,Chesterlite
457,27521,Lafossaite
469,29150,Andorite VI
472,27548,Mazzite
522,3925,Tetranatrolite
533,3099,Paramendozavilite
557,3136,Pavonite
618,3122,Parkerite
626,7344,Tsugaruite
638,4064,Tvalchrelidzeite
710,1339,Dzhalindite
718,32075,Unnamed (Fe-Al Phosphate)
723,1362,Ekaterinite
765,1207,Chaoite
774,3501,Sahamalite-(Ce)
775,46512,Mianningite
785,1472,Ferro-edenite
804,1521,Ferro-kaersutite
813,1541,Fervanite
835,9769,Picotite
844,48393,Ijolite
858,40535,Nordgauite
919,3800,Strelkinite
921,3468,Roxbyite
966,42808,Kovalenkoite
976,7478,Cimolite
988,3930,Thalcusite
1002,2367,Lehnerite
1014,43673,Hydroxyplumbopyrochlore
1040,4043,Tugarinovite
1041,4047,Tuliokite
1042,26581,Ovamboite
1057,2029,Indite
1066,6826,Blatonite
60,2193,Khademite
97,6865,Cheralite
105,28925,Ferro-nybøite
122,4306,Wollastonite-2M
135,4425,Zirkelite
140,10587,Ferristilpnomelane
164,2476,Magnesiocoulsonite
192,428,Aurorite
197,537,Barringerite
198,539,Barroisite
200,29219,Manganoan Phlogopite
234,2679,Metalodèvite
245,656,Bezsmertnovite
260,2137,Kalinite
273,11208,Ferronordite-(La)
281,756,Brassite
286,11008,Allabogdanite
291,6926,Ferro-ferri-nybøite
293,6929,Ferri-nybøite
321,864,Calderite
370,993,Chernykhite
391,3100,Paramontroseite
409,7248,Potassic-ferro-sadanagaite
450,3249,Poitevinite
457,7368,Wolframoixiolite
491,1299,Djerfisherite
510,3398,Rhabdophane-(La)
516,3413,Richellite
518,3417,Rickardite
564,3533,Sarcolite
565,1494,Ferro-ferri-katophorite
570,43601,Kihlmanite-(Ce)
575,1526,Ferro-richterite
603,6941,Ferronordite-(Ce)
623,7352,Vergasovaite
638,1696,Ginorite
645,9905,Chrome-Tremolite
661,1743,Grayite
662,1745,Greenalite
722,2928,Nordite-(Ce)
752,4058,Turanite
0,26528,Ca-bearing Queitite
22,9904,Chrome-Tourmaline
53,4172,Verplanckite
54,3426,Rivadavite
68,2147,Kamiokite
88,1555,Flagstaffite
92,2033,Ingodite
113,2228,Knopite
121,27339,Reinite
128,203,Ammonioalunite
137,30934,Potassic-magnesio-arfvedsonite
154,238,Ankangite
158,28914,Glagolevite
162,28920,Bouazzerite
166,26878,Artsmithite
178,28948,Maghrebite
180,28951,Pattersonite
188,32475,Pharmacosiderite Group
194,2346,Lautarite
205,35892,Burovaite-Ca
208,28988,Borocookeite
213,28993,Cerian Vesuvianite
248,32489,Unnamed Mineral (Tsumeb GS4)
268,409,Atheneite
274,29092,Joséite-C
279,696,Blixite
285,29428,Cobaltoan Olivenite
294,456,Anandite
295,2124,Junoite
317,7592,Botswana Agate
328,2567,Mannardite
345,58,Agrinierite
351,2554,Malladrite
361,27190,Albite Moonstone
363,571,Argentobaumhauerite
375,585,Bazirite
382,27220,Manganoan Pectolite
405,637,Berndtite
421,29327,Rosasite Group
424,29331,Scapolite Group
435,6822,Belovite-(La)
457,2762,Montdorite
463,720,Boothite
470,25687,Raslakite
479,6951,Ferro-ferri-fluoro-leakeite
491,2816,Magnesiotaaffeite-6N’3S
493,27395,Skorpionite
520,814,Byströmite
522,1160,Crossite
538,2886,Nevskite
541,6987,Hellandite
543,846,Calciobetafite (of Mazzi & Munno)
545,11435,Shirokshinite
547,1253,Dellaite
556,31591,Cassagnaite
565,889,Cappelenite-(Y)
566,29564,Chathamite
574,780,Brockite
596,8007,Pig's Egg
607,3006,Opal-Jasper
612,2891,Nickelaustinite
613,502,Bambollaite
614,3014,Ordoñezite
622,9168,Mountain Leather
641,31722,Bendadaite
644,31728,Barahonaite-(Al)
653,511,Bararite
674,2224,Kleemanite
686,3250,Pokrovskite
719,25686,Ikranite
730,11364,Auriferous Chalcopyrite
738,3183,Phosphorrösslerite
779,3927,Tetrataenite
794,3271,Poubaite
801,316,Arctite
818,3308,Pumpellyite-(Fe3+)
842,793,Brushite
848,3770,Stevensite
853,1310,Donpeacorite
856,3363,Rankinite
887,1360,Eitelite
912,1397,Ericssonite
936,3480,Rustumite
950,321,Ardealite
951,40367,Fluorcalcioroméite
963,3522,Sanjuanite
967,929,Cerianite-(Ce)
975,1490,Ferricopiapite
976,42915,Maw Sit Sit
990,252,Anthoinite
1011,2643,Mendozite
1022,32289,Niveolanite
1024,29275,Baryte Group
1031,5674,Ruthenosmiridium
1034,3633,Sharpite
1065,1636,Gaitite
1066,3686,Smirnite
1074,1648,Ganomatite
1075,1640,Galeite
1080,32379,Thallian Carnotite
1100,1305,Doloresite
1108,7844,Arkansite
1114,1708,Glaucochroite
1116,3758,Stibiopalladinite
1119,2171,Kazakhstanite
1136,1739,Grantsite
1152,4355,Yavapaiite
1156,30445,Sand-Calcite
1161,2345,Lausenite
1170,1796,Häggite
1190,3719,Souzalite
1193,3889,Taramite Root Name
1215,3917,Teruggite
1232,26469,Manganoan Hedenbergite
1262,3984,Tobelite
1265,26520,Bario-olgite
1276,4007,Traskite
1282,1970,Hydrochlorborite
1330,2042,Irarsite
13,4118,Uricite
14,4120,Urvantsevite
37,4158,Varulite
38,4160,Vasilite
43,4165,Veatchite-A
44,4167,Veenite
50,4183,Vimsite
53,4189,Viséite
54,4191,Vismirnovite
57,4198,Voggite
59,104,Aldermanite
61,4202,Volkovskite
63,4213,Vulcanite
71,1232,Davidite
78,159,Alumotantite
79,4256,Wegscheiderite
82,4263,Weissite
91,4290,Wilkinsonite
121,4354,Yarrowite
124,4361,Yimengite
128,4372,Yttropyrochlore (of Hogarth 1977)
130,4375,Yuanfuliite
134,4381,Zaherite
135,287,Aquacreptite (of Shepard)
146,4411,Zincobotryogen
147,4413,Zincocopiapite
149,4416,Zincsilite
155,4424,Zircosulfate
164,353,Antimonian Gersdorffite
171,33145,Chalcocite-Digenite Group
176,33172,Chloritoid Group
181,29087,Gutkovaite-Mn
196,2808,Mundite
204,498,Ballas
218,49702,L5 chondrite meteorite
226,29246,Lithian excess-boron olenite
229,580,Bayerite
233,39692,Lithium Tosudite
240,29285,Coronadite Group
241,29288,Dolomite Group
242,29290,Fairfieldite Group
243,4716,Katayamalite
252,641,Bertossaite
258,29325,Pumpellyite Group
261,663,Bismutotantalite
268,679,Biringuccite
277,706,Bohdanowiczite
293,6954,Formicaite
295,769,Brüggenite
296,774,Brindleyite
309,3549,Scacchite
310,816,Brammallite
314,826,Calciocopiapite
317,844,Cadmoselite
322,2876,Nemalite
323,875,Caminite
324,29549,Pittongite
356,958,Chaidamuite
362,968,Changbaiite
369,25570,Albertite
371,997,Chesterite
375,25586,Kukharenkoite-(La)
377,25590,Neskevaaraite-Fe
381,11093,Titanian Biotite
382,25601,Vitimite
384,1031,Chromium-dravite
389,1049,Chvaleticeite
397,1073,Clinoferrosilite
400,1078,Clinojimthompsonite
402,29758,Glaskopf
412,25683,Fluorvesuvianite
416,11109,Pizgrischite
419,25698,Maleevite
428,1135,Corrensite
459,1226,Darapskite
468,1255,Delrioite
471,52775,Barian Betafite (of Mironov)
477,1275,Diabantite
481,1283,Diaoyudaoite
483,1288,Dienerite
487,4312,Woodruffite
489,1301,Dmisteinbergite
495,1317,Dozyite
497,5417,Verdite
504,1335,Duttonite
508,1349,Eclarite
511,226,Andrewsite
513,28899,Thomsonite-Sr
525,3644,Sibirskite
532,1410,Eskimoite
546,4336,Xilingolite
552,1465,Ferro-eckermannite
559,1477,Ferchromide
562,1482,Johnbaumite-M
564,1485,Ferrarisite
568,1512,Ferrocarpholite
571,30195,Wiikite
575,34300,Calcite Satin Spar
576,1533,Ferrotychite
577,1535,Ferrowodginite
580,2305,Kalicinite
581,1549,Fillowite
586,46627,Norilskite
595,1586,Foshallasite
599,1593,Francoanellite
602,1599,Franklinphilite
603,1602,Freboldite
607,1612,Frohbergite
610,1619,Fukalite
611,1620,Fukuchilite
624,1655,Garyansellite
627,1664,Gebhardite
633,1685,Gerstmannite
639,4379,Yushkinite
649,3699,Sobolevite
675,26356,Paratsepinite-Ba
681,26367,Tsepinite-Ca
707,1858,Hematophanite
711,1862,Hemusite
723,1896,Hibbingite
726,42866,Laptevite-(Ce)
731,1918,Hohmannite
732,1919,Holdawayite
738,1933,Hotsonite
741,1941,Huemulite
743,1943,Hulsite
744,1944,Humberstonite
745,26521,Lepkhenelmite-Zn
754,1964,Hydroastrophyllite
755,1966,Hydrobiotite
759,1972,Hydrodresserite
765,1988,Hydrotungstite
778,2017,Imandrite
779,2021,Imogolite
792,2060,Izoklakeite
800,2077,Jarosewichite
802,2079,Jaskólskiite
810,2093,Jervisite
811,2094,Jianshuiite
812,2095,Jimboite
813,2096,Jimthompsonite
814,2101,Johachidolite
819,2108,Johnwalkite
820,2109,Jôkokuite
821,26687,Forcherite
824,2121,Julienite
828,2130,Kafehydrocyanite
834,2148,Kamitugaite
840,2158,Karelianite
842,2161,Karnasurtite-(Ce)
848,2183,Kempite
856,2216,Kirkiite
862,2241,Kolicite
864,2244,Kolymite
866,2251,Konyaite
886,2301,Kuznetsovite
891,2310,Lacroixite
892,6407,Binnite (of Des Cloizeaux)
897,2323,Lannonite
898,2324,Lansfordite
907,2351,Lawrencite
911,2360,Leadamalgam
917,2375,Lennilenapeite
919,39241,Plumbopolarite
926,2393,Liberite
937,2421,Lithosite
938,2422,Litidionite
945,4309,Wonesite
947,29078,Barylite-1O
948,2438,Loseyite
950,2444,Loveringite
964,2493,Magnesiochromite
965,2499,Magnesiochlorophoenicite
976,2525,Magnesiotaramite
985,2545,Majakite
1012,18999,Glockerite
1016,2626,Megacyclite
1023,1122,Coombsite
1025,51791,Ajkaite
1030,2646,Mercallite
1036,2667,Metauranospinite
1038,2671,Metadelrioite
1039,2675,Metahohmannite
1056,2715,Natroalunite-2c
1057,27293,Küstelite
1058,2718,Mineevite-(Y)
1060,2722,Minnesotaite
1062,8646,Actinolite-Ferro-actinolite Series
1063,2726,Misenite
1066,31404,Barioperovskite
1067,6829,Boralsilite
1072,43703,Caswellite
1081,2770,Montroyalite
1083,6868,Chlorartinite
1084,6869,Chloromenite
1085,10966,Oxy-dravite
1091,2784,Morimotoite
1100,2800,Mpororoite
1102,10994,Pararsenolamprite
1107,6905,Donbassite
1114,2824,Nacaphite
1116,2828,Nagashimalite
1119,2832,Nahpoite
1123,2842,Nasinite
1127,2849,Natrite
1132,2858,Natron
1134,27442,Magnesio-fluoro-hastingsite
1138,43487,Fluoro-riebeckite
1143,27458,Tsepinite-Sr
1151,2893,Niahite
1155,2902,Nifontovite
1157,2906,Ningyoite
1158,2908,Nioboaeschynite-(Ce)
1162,46907,Fluorwavellite
1163,2917,Niter
1164,31590,Lakebogaite
1165,2920,Nitromagnesite
1171,27506,Georgbarsanovite
1172,2931,Nordströmite
1174,7033,Potassic-ferro-ferri-sadanagaite
1180,7327,Tantalcarbide
1184,2968,Okhotskite
1188,7076,Švenekite
1193,27571,Niksergievite
1196,26442,Gjerdingenite-Mn
1200,3024,Orthochamosite
1210,3050,Oxammite
1214,7155,Lévyne-Na
1221,7187,Natroxalate
1223,7189,Nepskoeite
1224,3104,Paraotwayite
1231,7216,Parascorodite
1235,3127,Parthéite
1239,7233,Phosphogartrellite
1243,3143,Peisleyite
1245,7351,Veatchite-1M
1246,7244,Potassic-fluoro-richterite
1247,7246,Potassic-pargasite
1255,11362,Calcozincite
1272,3197,Phosphammite
1275,7333,Tetraferriannite
1276,3216,Pinchite
1278,7315,Stoppaniite
1280,11461,Watatsumiite
1291,3251,Polarite
1295,11450,Magnesiohögbomite-2N2S
1298,7357,Vlodavetsite
1299,3262,Polyphite
1303,36044,Barian Betafite (of Mironov & Gofman)
1335,3331,Qandilite
1352,40242,Afmite
1357,3396,Reyerite
1365,3411,Ribbeite
1372,3427,Riversideite
1377,3440,Rokühnite
1385,3466,Roweite
1396,40357,Kenoplumbomicrolite
1399,3498,Sacrofanite
1406,7607,Sard
1412,32199,Voronkovite
1417,3536,Sarmientite
1420,3541,Satimolite
1424,3548,Sborgite
1427,3553,Schachnerite
1432,3564,Schertelite
1433,3567,Schirmerite
1442,3585,Schrötterite
1452,3602,Sedovite
1454,4014,Triangulite
1465,3631,Shandite
1471,3643,Siderotil
1478,3341,Quenstedtite
1485,3684,Slawsonite
1489,3692,Natroboltwoodite
1491,3700,Sobolevskite
1494,3715,Sorbyite
1501,3730,Spionkopite
1505,26565,Hornblende-asbestos
1506,3746,Stanleyite
1508,3748,Stannoidite
1510,3750,Stannopalladinite
1511,3752,Starkeyite
1515,3763,Stepanovite
1526,3791,Stistaite
1534,3804,Stronalsite
1538,3814,Studenitsite
1540,3818,Suanite
1541,40685,Blue Tiger's Eye
1543,3823,Sulfoborite
1550,3844,Swartzite
1553,32523,Rubellan
1559,3858,Szmikite
1563,3872,Takedaite
1564,3873,Takéuchiite
1568,3883,Tanteuxenite-(Y)
1570,3891,Tarapacáite
1573,3899,Telluropalladinite
1574,3901,Teepleite
1588,3923,Tetraferroplatinum
1594,3936,Theophrastite
1600,3951,Thorutite
1603,3959,Tiettaite
1606,2709,Mikasaite
1620,4000,Torreyite
1623,4008,Treasurite
1633,4027,Tritomite-(Y)
1639,675,Billingsleyite
1643,4059,Turneaureite
1645,4068,Tychite
1648,4075,Uchucchacuaite
1652,4089,Ulvöspinel
1654,4094,Mangano-mangani-ungarettiite
1655,4095,Ungemachite
42,4149,Vanoxite
49,11084,Proustite-Pyrargyrite Series
61,2136,Kaliborite
66,10334,Magnesio-fluoro-arfvedsonite
74,2154,Kanoite
81,8675,Chromite-Magnesiochromite Series
89,130,Allemontite I
91,2180,Kellyite
100,1754,Grossite
108,2606,Chlormayenite
123,4287,Wightmanite
130,131,Allemontite III
142,2264,Kotulskite
159,40148,Naquite
172,8069,Keilhauite
177,32197,Meurigite-Na
194,291,Argentopentlandite
206,4406,Zincmelanterite
223,4427,Zirsinalite
247,2408,Lindströmite
254,745,Bowieite
264,3819,Sudburyite
277,408,Athabascaite
301,448,Azurmalachite
307,8649,Axinite-(Mn)-Tinzenite Series
315,474,Barium-Phlogopite
331,11347,Lithian Muscovite
337,43523,Vorhauserite
354,2585,Maslovite
356,27164,Umbalite
374,94,Alarsite
398,31316,Thunder Egg
421,52678,Siudaite
454,8647,Ferro-Actinolite-Tremolite Series
483,31452,Sagenite (of Kunz)
497,3880,Taneyamalite
506,6912,Ekmanite
517,8664,Sussexite-Szaibelyite Series
525,6943,Ferrorhodsite
534,6961,Galileiite
545,8672,Magnesiochromite-Spinel Series
546,834,Calciotantite
552,6992,Hexaferrum
554,27474,Chukhrovite-(Nd)
561,31584,Rb-rich Lepidolite
563,1188,Cuprorhodsite
584,7603,Fossil Agate
587,27530,Arapovite
592,2962,Ogdensburgite
613,40335,Platosmiridium
625,11204,Cobaltian Mansfieldite
653,10045,Riband Jasper
664,3076,Paolovite
683,9253,Lake Superior Agate
699,5287,Emilite
706,35911,Kunatite
716,11348,Manganoan Ilmenite
771,1208,Chengdeite
794,1230,Daubréelite
799,40150,Linzhiite
835,3338,Quartzine
865,2022,Inaglyite
871,3394,Retzian-(Nd)
928,4335,Xifengite
944,1460,Ferro-Ferri-tschermakite
984,1528,Ferrosilite
994,1545,Fichtelite
1002,31871,Xenotime Group
1008,1456,Farringtonite
1037,1615,Froodite
1068,1672,Genkinite
1078,1687,Geversite
1134,1780,Gupeiite
1135,30454,Labuntsovite Supergroup
1142,32159,Barahonaite-(Fe)
1163,26405,Plume Agate
1176,51481,Cobaltoan calcite-spherocobaltite
1194,10070,Condurrite
1225,3965,Tin
1226,661,Bicchulite
1241,3054,Örebroite
1244,26522,Petewilliamsite
1253,4004,Toyohaite
1301,2035,Insizwaite
8,13,Acetamide
32,4143,Vanalite
38,1716,Godlevskite
46,69,Akdalaite
48,71,Akhtenskite
53,53331,"Mineral E (of Dunn, et. al., 1982)"
69,2160,Karlite
80,2176,Keithconnite
100,158,Pharmacoalumite
145,2470,Manganhumite
146,231,Angelellite
158,35065,Donnayite Group
174,278,Aphrosiderite
178,28960,Arrojadite Group
200,2372,Lenaite
222,26980,Skaergaardite
244,8582,Adamite-Olivenite Series
252,8603,Arfvedsonite Root Name
262,1778,Gunningite
268,39349,Leifite Group
277,462,Barytolamprophyllite
290,2529,Manganotychite
299,496,Balkanite
302,2547,Makarochkinite
326,535,Barrandite
332,544,Bartonite
337,2481,Manganogel
345,27196,Keilite
350,27202,Naldrettite
366,35940,Cryophyllite
370,2654,Mertieite-I
371,2655,Mertieite-II
374,25702,Zeravshanite
396,35460,Silver Amalgam Group
417,7962,Calciosamarskite
424,678,Biphosphammite
427,2729,Mitscherlichite
439,2743,Moissanite
450,35958,Cerphosphorhuttonite
473,746,Boyleite
476,4221,Vysotskite
484,2810,Munirite
499,3205,Picotpaulite
500,2848,Natisite
508,35975,Iridian tulameenite
516,35977,Rock Guano
518,251,Antarcticite
527,27462,Sokolovaite
530,842,Cadmium
531,27468,Senkevichite
534,4237,Wallkilldellite
540,2904,Niggliite
542,2907,Niningerite
544,27487,Mogovidite
551,35985,Strontioburbankite
553,4257,Weibullite
573,150,Altisite
574,1803,Hakite-(Hg)
587,2971,Olekminskite
596,50223,Breccio-conglomerate
607,39865,Youngite
612,7102,Tumchaite
620,969,Chantalite
621,2551,Malanite
628,6990,Heulandite-Na
651,3068,Palladoarsenide
653,8363,Alumoludwigite
678,520,Barentsite
683,1079,Clinokurchatovite
687,1084,Clinotobermorite
694,7240,Polkanovite
695,39436,Ancylite Group
701,7250,Miassite
714,3170,Perryite
716,25700,Pekovite
717,7270,Rhodarsenide
719,25704,Potassiccarpholite
731,35959,Crichtonite-Senaite Series
734,1146,Coyoteite
736,1148,Crawfordite
745,35978,Thorian Curite
762,3235,Platarsite
796,2253,Kornelite
801,11477,Proto-anthophyllite
812,2257,Korzhinskite
818,3312,Putoranite
837,42746,Lahnsteinite
843,3349,Radhakrishnaite
851,1315,Downeyite
870,7137,Khomyakovite
874,11229,Allanite-Epidote
904,3445,Roquesite
940,26781,Beta-Willemite
1001,3605,Segelerite
1019,3628,Shadlunite
1050,2168,Ferro-katophorite
1059,1635,Gainesite
1077,3713,Sopcheite
1096,32412,Odontolite
1098,3745,Stanfieldite
1112,1713,Glushinskite
1132,1744,Grechishchevite
1133,29304,Lovozerite Group
1166,3861,Schöllhornite
1171,3870,Taimyrite
1174,26408,Cerite-(La)
1178,3884,Tantite
1181,3813,Stützite
1207,10072,Collophane
1211,3932,Thalfenisite
1217,315,Archerite
1225,1900,Hieratite
1241,10111,Myrickite
1254,3991,Tolovkite
1281,29250,Elbaite-Liddicoatite Series
1300,6821,Bederite
1314,35833,Burgessite
10,8212,Kurgantaite
12,4121,Usovite
28,9565,Calciorhodochrosite
55,4205,Volynskite
80,4271,Wermlandite
183,29161,Calcite Group
213,29264,Olivine Group
229,647,Betalomonosovite
242,3023,Orthobrannerite
283,39735,Rinkite Group
298,30172,Hjelmite
339,998,Chestermanite
453,1286,Dickinsonite-(KMnNa)
475,4320,Wycheproofite
519,1446,Falkmanite
604,1730,Gortdrumite
630,10019,Blue Beryl (Maxixe)
646,42829,Ferri-kaersutite
671,28996,Middendorfite
728,10320,Molybdenum
757,30905,Britvinite
814,2401,Lime
818,2406,Lindqvistite
839,31813,Triphylite Group
842,2479,Magnesiostaurolite
853,27087,Hellandite-(Ce)
953,7288,Serrabrancaite
990,35972,Angastonite
1014,27476,Kyrgyzstanite
1030,27516,Grenmarite
1035,27537,Fluoro-pargasite
1168,31993,Lakargiite
1311,3768,Sterryite
1315,52935,Linnaeite Subgroup
1348,7982,Tungsten
1413,47781,Wayneburnhamite
0,6983,Gwihabaite
2,4100,Uramphite
18,39599,Fornacite-Vauquelinite Series
64,731,Bostwickite
80,120,Alkali-beryl
98,29429,Cobaltoan Parasymplesite
105,166,Alvite
184,2333,Larnite
185,4382,Zaïrite
206,2457,Lun'okite
210,330,Argutite
243,8578,Sagenite
251,6545,Caesium Beryl
268,27047,Eleolite
270,8620,Mansfieldite-Scorodite Series
287,25677,Vasilyevite
307,8692,Dravite-Elbaite Series
361,3209,Pierrotite
363,29279,Cancrinite Group
389,26754,Chromian Mimetite
427,29366,Sodium Amphibole Subgroup
428,10935,Petoskey Stone
